,Sum of AGE,Sum of Inventory LBS,Sum of Inventory Pallets,ITEM_NUMBER,LOT_NO,QC_GRADE,PRODUCTION_PLANT,SPEC,WHSE_CODE,SUBLOT_NO,ALLOCATED_ORDER_NUM,JOINER
101,6,2755.75,1,310726,1022514661,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029213,,WA003310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022514661301029213
102,6,2755.75,1,310726,1022514661,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029252,,WA003310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022514661301029252
103,6,2755.75,1,310726,1022514661,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029253,,WA003310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022514661301029253
104,6,2755.75,1,310726,1022514662,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301029254,,WA003310726WA0031013007S-3025S-3033A-3035A-9999A-9999E1022514662301029254
105,6,2755.75,1,310726,1022514662,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301029255,,WA003310726WA0031013007S-3025S-3033A-3035A-9999A-9999E1022514662301029255
106,6,2755.75,1,310726,1022514662,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301029256,,WA003310726WA0031013007S-3025S-3033A-3035A-9999A-9999E1022514662301029256
107,6,2755.75,1,310726,1022514662,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301029257,,WA003310726WA0031013007S-3025S-3033A-3035A-9999A-9999E1022514662301029257
108,6,2755.75,1,310726,1022514662,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301029268,,WA003310726WA0031013007S-3025S-3033A-3035A-9999A-9999E1022514662301029268
109,6,2755.75,1,310726,1022514662,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301029269,,WA003310726WA0031013007S-3025S-3033A-3035A-9999A-9999E1022514662301029269
110,6,2755.75,1,310726,1022514662,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301029270,,WA003310726WA0031013007S-3025S-3033A-3035A-9999A-9999E1022514662301029270
111,6,551.15,0,310726,1022514662,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301029272,,WA003310726WA0031013007S-3025S-3033A-3035A-9999A-9999E1022514662301029272
142,7,1763.68,1,310002,1002514504,102,WA001,9999A,WA001,301026289,,WA001310002WA0011029999A1002514504301026289
183,7,2755.75,1,310015,1002514506,101,WA001,9999A-9999E,WA001,301026906,,WA001310015WA0011019999A-9999E1002514506301026906
184,7,2755.75,1,310015,1002514506,101,WA001,9999A-9999E,WA001,301026908,,WA001310015WA0011019999A-9999E1002514506301026908
185,7,2755.75,1,310015,1002514506,101,WA001,9999A-9999E,WA001,301026917,,WA001310015WA0011019999A-9999E1002514506301026917
186,7,2755.75,1,310015,1002514506,101,WA001,9999A-9999E,WA001,301026921,,WA001310015WA0011019999A-9999E1002514506301026921
187,7,2755.75,1,310015,1002514506,101,WA001,9999A-9999E,WA001,301026944,,WA001310015WA0011019999A-9999E1002514506301026944
188,7,2755.75,1,310015,1002514506,101,WA001,9999A-9999E,WA001,301026976,,WA001310015WA0011019999A-9999E1002514506301026976
189,7,2755.75,1,310015,1002514506,101,WA001,9999A-9999E,WA001,301026977,,WA001310015WA0011019999A-9999E1002514506301026977
190,7,2755.75,1,310015,1002514506,101,WA001,9999A-9999E,WA001,301026978,,WA001310015WA0011019999A-9999E1002514506301026978
241,8,2755.75,1,310015,1002514407,101,WA001,9999A-9999E,WA001,301025210,,WA001310015WA0011019999A-9999E1002514407301025210
242,8,2755.75,1,310015,1002514407,101,WA001,9999A-9999E,WA001,301025220,,WA001310015WA0011019999A-9999E1002514407301025220
243,8,2755.75,1,310015,1002514407,101,WA001,9999A-9999E,WA001,301025227,,WA001310015WA0011019999A-9999E1002514407301025227
244,8,2755.75,1,310015,1002514407,101,WA001,9999A-9999E,WA001,301025228,,WA001310015WA0011019999A-9999E1002514407301025228
245,8,2755.75,1,310015,1002514407,101,WA001,9999A-9999E,WA001,301025261,,WA001310015WA0011019999A-9999E1002514407301025261
246,8,2755.75,1,310015,1002514407,101,WA001,9999A-9999E,WA001,301025265,,WA001310015WA0011019999A-9999E1002514407301025265
277,8,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID002,301024483,,ID002310015ID0021013117A-3123A-9999A-9999E1052514405301024483
278,8,2755.75,1,310015,1052514405,101,ID002,3117A-3123A-9999A-9999E,ID002,301024488,,ID002310015ID0021013117A-3123A-9999A-9999E1052514405301024488
279,8,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID002,301024495,,ID002310015ID0021013117A-3123A-9999A-9999E1052514406301024495
280,8,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID002,301024508,,ID002310015ID0021013117A-3123A-9999A-9999E1052514406301024508
281,8,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID002,301024514,,ID002310015ID0021013117A-3123A-9999A-9999E1052514406301024514
282,8,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID002,301024530,,ID002310015ID0021013117A-3123A-9999A-9999E1052514406301024530
283,8,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID002,301024532,,ID002310015ID0021013117A-3123A-9999A-9999E1052514406301024532
284,8,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID002,301024570,,ID002310015ID0021013117A-3123A-9999A-9999E1052514406301024570
285,8,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID002,301024571,,ID002310015ID0021013117A-3123A-9999A-9999E1052514406301024571
286,8,2755.75,1,310015,1052514406,101,ID002,3117A-3123A-9999A-9999E,ID002,301024580,,ID002310015ID0021013117A-3123A-9999A-9999E1052514406301024580
287,8,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID002,301024583,,ID002310015ID0021013117A-3123A-9999A-9999E1052514407301024583
288,8,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID002,301024630,,ID002310015ID0021013117A-3123A-9999A-9999E1052514407301024630
289,8,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID002,301024631,,ID002310015ID0021013117A-3123A-9999A-9999E1052514407301024631
290,8,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID002,301024632,,ID002310015ID0021013117A-3123A-9999A-9999E1052514407301024632
291,8,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID002,301024640,,ID002310015ID0021013117A-3123A-9999A-9999E1052514407301024640
292,8,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID002,301024669,,ID002310015ID0021013117A-3123A-9999A-9999E1052514407301024669
293,8,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID002,301024670,,ID002310015ID0021013117A-3123A-9999A-9999E1052514407301024670
294,8,2755.75,1,310015,1052514407,101,ID002,3117A-3123A-9999A-9999E,ID002,301024679,,ID002310015ID0021013117A-3123A-9999A-9999E1052514407301024679
295,8,2755.75,1,310015,1052514408,101,ID002,3117A-3123A-9999A-9999E,ID002,301024696,,ID002310015ID0021013117A-3123A-9999A-9999E1052514408301024696
296,8,2755.75,1,310015,1052514408,101,ID002,3117A-3123A-9999A-9999E,ID002,301024936,,ID002310015ID0021013117A-3123A-9999A-9999E1052514408301024936
297,8,2755.75,1,310015,1052514408,101,ID002,3117A-3123A-9999A-9999E,ID002,301024973,,ID002310015ID0021013117A-3123A-9999A-9999E1052514408301024973
298,8,2755.75,1,310015,1052514408,101,ID002,3117A-3123A-9999A-9999E,ID002,301024974,,ID002310015ID0021013117A-3123A-9999A-9999E1052514408301024974
299,8,2755.75,1,310015,1052514408,101,ID002,3117A-3123A-9999A-9999E,ID002,301024975,,ID002310015ID0021013117A-3123A-9999A-9999E1052514408301024975
300,8,2700.635,1,310015,1052514408,101,ID002,3117A-3123A-9999A-9999E,ID002,301025019,,ID002310015ID0021013117A-3123A-9999A-9999E1052514408301025019
301,8,2755.75,1,310015,1052514408,101,ID002,3117A-3123A-9999A-9999E,ID002,301025155,,ID002310015ID0021013117A-3123A-9999A-9999E1052514408301025155
302,8,2755.75,1,310015,1052514408,101,ID002,3117A-3123A-9999A-9999E,ID002,301025156,,ID002310015ID0021013117A-3123A-9999A-9999E1052514408301025156
303,8,2755.75,1,310015,1052514409,101,ID002,3117A-3123A-9999A-9999E,ID002,301025167,,ID002310015ID0021013117A-3123A-9999A-9999E1052514409301025167
304,8,2755.75,1,310015,1052514409,101,ID002,3117A-3123A-9999A-9999E,ID002,301025168,,ID002310015ID0021013117A-3123A-9999A-9999E1052514409301025168
305,8,2755.75,1,310015,1052514409,101,ID002,3117A-3123A-9999A-9999E,ID002,301025169,,ID002310015ID0021013117A-3123A-9999A-9999E1052514409301025169
306,8,2755.75,1,310015,1052514409,101,ID002,3117A-3123A-9999A-9999E,ID002,301025171,,ID002310015ID0021013117A-3123A-9999A-9999E1052514409301025171
307,8,2755.75,1,310015,1052514409,101,ID002,3117A-3123A-9999A-9999E,ID002,301025173,,ID002310015ID0021013117A-3123A-9999A-9999E1052514409301025173
308,8,2755.75,1,310015,1052514409,101,ID002,3117A-3123A-9999A-9999E,ID002,301025175,,ID002310015ID0021013117A-3123A-9999A-9999E1052514409301025175
309,8,2755.75,1,310015,1052514409,101,ID002,3117A-3123A-9999A-9999E,ID002,301025176,,ID002310015ID0021013117A-3123A-9999A-9999E1052514409301025176
310,8,2755.75,1,310015,1052514409,101,ID002,3117A-3123A-9999A-9999E,ID002,301025177,,ID002310015ID0021013117A-3123A-9999A-9999E1052514409301025177
311,8,2755.75,1,310015,1052514410,101,ID002,3117A-3123A-9999A-9999E,ID002,301025270,,ID002310015ID0021013117A-3123A-9999A-9999E1052514410301025270
312,8,2755.75,1,310015,1052514410,101,ID002,3117A-3123A-9999A-9999E,ID002,301025272,,ID002310015ID0021013117A-3123A-9999A-9999E1052514410301025272
313,8,2755.75,1,310015,1052514410,101,ID002,3117A-3123A-9999A-9999E,ID002,301025274,,ID002310015ID0021013117A-3123A-9999A-9999E1052514410301025274
314,8,2755.75,1,310015,1052514410,101,ID002,3117A-3123A-9999A-9999E,ID002,301025275,,ID002310015ID0021013117A-3123A-9999A-9999E1052514410301025275
315,8,2755.75,1,310015,1052514410,101,ID002,3117A-3123A-9999A-9999E,ID002,301025277,,ID002310015ID0021013117A-3123A-9999A-9999E1052514410301025277
316,8,2755.75,1,310015,1052514410,101,ID002,3117A-3123A-9999A-9999E,ID002,301025278,,ID002310015ID0021013117A-3123A-9999A-9999E1052514410301025278
317,8,2755.75,1,310015,1052514410,101,ID002,3117A-3123A-9999A-9999E,ID002,301025279,,ID002310015ID0021013117A-3123A-9999A-9999E1052514410301025279
318,8,2755.75,1,310015,1052514410,101,ID002,3117A-3123A-9999A-9999E,ID002,301025280,,ID002310015ID0021013117A-3123A-9999A-9999E1052514410301025280
319,8,2755.75,1,310015,1052514411,101,ID002,3117A-3123A-9999A-9999E,ID002,301025349,,ID002310015ID0021013117A-3123A-9999A-9999E1052514411301025349
320,8,2755.75,1,310015,1052514411,101,ID002,3117A-3123A-9999A-9999E,ID002,301025350,,ID002310015ID0021013117A-3123A-9999A-9999E1052514411301025350
321,8,2755.75,1,310015,1052514411,101,ID002,3117A-3123A-9999A-9999E,ID002,301025351,,ID002310015ID0021013117A-3123A-9999A-9999E1052514411301025351
322,8,2755.75,1,310015,1052514411,101,ID002,3117A-3123A-9999A-9999E,ID002,301025353,,ID002310015ID0021013117A-3123A-9999A-9999E1052514411301025353
323,8,2755.75,1,310015,1052514411,101,ID002,3117A-3123A-9999A-9999E,ID002,301025385,,ID002310015ID0021013117A-3123A-9999A-9999E1052514411301025385
324,8,2755.75,1,310015,1052514411,101,ID002,3117A-3123A-9999A-9999E,ID002,301025386,,ID002310015ID0021013117A-3123A-9999A-9999E1052514411301025386
325,8,2755.75,1,310015,1052514411,101,ID002,3117A-3123A-9999A-9999E,ID002,301025387,,ID002310015ID0021013117A-3123A-9999A-9999E1052514411301025387
326,8,2755.75,1,310015,1052514411,101,ID002,3117A-3123A-9999A-9999E,ID002,301025388,,ID002310015ID0021013117A-3123A-9999A-9999E1052514411301025388
327,8,2755.75,1,310015,1052514412,101,ID002,3117A-3123A-9999A-9999E,ID002,301025412,,ID002310015ID0021013117A-3123A-9999A-9999E1052514412301025412
328,8,2755.75,1,310015,1052514412,101,ID002,3117A-3123A-9999A-9999E,ID002,301025413,,ID002310015ID0021013117A-3123A-9999A-9999E1052514412301025413
329,8,2755.75,1,310015,1052514412,101,ID002,3117A-3123A-9999A-9999E,ID002,301025414,,ID002310015ID0021013117A-3123A-9999A-9999E1052514412301025414
330,8,2059.0,1,310086,1052514499,101,ID002,3140A-9999A,ID002,301024854,,ID002310086ID0021013140A-9999A1052514499301024854
331,8,2003.0,1,310086,1052514499,101,ID002,3140A-9999A,ID002,301024868,,ID002310086ID0021013140A-9999A1052514499301024868
332,8,2079.0,1,310086,1052514499,101,ID002,3140A-9999A,ID002,301024869,,ID002310086ID0021013140A-9999A1052514499301024869
333,8,2159.0,1,310086,1052514499,101,ID002,3140A-9999A,ID002,301024870,,ID002310086ID0021013140A-9999A1052514499301024870
334,8,2085.0,1,310086,1052514499,101,ID002,3140A-9999A,ID002,301024871,,ID002310086ID0021013140A-9999A1052514499301024871
335,8,2012.0,1,310086,1052514499,101,ID002,3140A-9999A,ID002,301024873,,ID002310086ID0021013140A-9999A1052514499301024873
336,8,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024575,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514405301024575
337,8,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024576,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514405301024576
338,8,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024577,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514405301024577
339,8,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024578,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514405301024578
340,8,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024579,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514405301024579
341,8,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024619,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514405301024619
342,8,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024620,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514405301024620
343,8,2755.75,1,310724,1012514405,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024621,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514405301024621
344,8,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024634,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514406301024634
345,8,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024635,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514406301024635
346,8,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024636,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514406301024636
347,8,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024644,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514406301024644
348,8,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024698,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514406301024698
349,8,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024699,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514406301024699
350,8,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024700,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514406301024700
351,8,2755.75,1,310724,1012514406,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024701,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514406301024701
352,8,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024702,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514407301024702
353,8,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024731,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514407301024731
354,8,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024732,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514407301024732
355,8,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024733,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514407301024733
356,8,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024735,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514407301024735
357,8,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024736,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514407301024736
358,8,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024737,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514407301024737
359,8,2755.75,1,310724,1012514407,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024743,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514407301024743
360,8,2755.75,1,310724,1012514408,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024744,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514408301024744
361,8,2755.75,1,310724,1012514408,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024745,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514408301024745
362,8,2755.75,1,310724,1012514408,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024792,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514408301024792
363,8,2755.75,1,310724,1012514408,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024794,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514408301024794
364,8,2755.75,1,310724,1012514408,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024796,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514408301024796
365,8,2755.75,1,310724,1012514408,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024797,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514408301024797
366,8,2755.75,1,310724,1012514408,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024848,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514408301024848
367,8,2755.75,1,310724,1012514408,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024849,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514408301024849
368,8,2755.75,1,310724,1012514409,101,WA002,3040A-3045A-3053A-9999A-9999E,WA002,301024855,,WA002310724WA0021013040A-3045A-3053A-9999A-9999E1012514409301024855
369,8,2755.75,1,310724,1012514409,101,WA002,3040A-3045A-3053A-9999A-9999E,WA002,301024856,,WA002310724WA0021013040A-3045A-3053A-9999A-9999E1012514409301024856
370,8,2755.75,1,310724,1012514409,101,WA002,3040A-3045A-3053A-9999A-9999E,WA002,301024857,,WA002310724WA0021013040A-3045A-3053A-9999A-9999E1012514409301024857
371,8,2755.75,1,310724,1012514409,101,WA002,3040A-3045A-3053A-9999A-9999E,WA002,301024902,,WA002310724WA0021013040A-3045A-3053A-9999A-9999E1012514409301024902
372,8,2755.75,1,310724,1012514409,101,WA002,3040A-3045A-3053A-9999A-9999E,WA002,301024903,,WA002310724WA0021013040A-3045A-3053A-9999A-9999E1012514409301024903
373,8,2755.75,1,310724,1012514409,101,WA002,3040A-3045A-3053A-9999A-9999E,WA002,301024904,,WA002310724WA0021013040A-3045A-3053A-9999A-9999E1012514409301024904
374,8,2755.75,1,310724,1012514409,101,WA002,3040A-3045A-3053A-9999A-9999E,WA002,301024905,,WA002310724WA0021013040A-3045A-3053A-9999A-9999E1012514409301024905
375,8,2755.75,1,310724,1012514409,101,WA002,3040A-3045A-3053A-9999A-9999E,WA002,301024906,,WA002310724WA0021013040A-3045A-3053A-9999A-9999E1012514409301024906
376,8,2755.75,1,310724,1012514410,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA002,301024907,,WA002310724WA0021013040A-3045A-3053A-3055A-9999A-9999E1012514410301024907
377,8,2755.75,1,310724,1012514410,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA002,301024908,,WA002310724WA0021013040A-3045A-3053A-3055A-9999A-9999E1012514410301024908
378,8,2755.75,1,310724,1012514410,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA002,301024909,,WA002310724WA0021013040A-3045A-3053A-3055A-9999A-9999E1012514410301024909
379,8,2755.75,1,310724,1012514410,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA002,301024948,,WA002310724WA0021013040A-3045A-3053A-3055A-9999A-9999E1012514410301024948
380,8,2755.75,1,310724,1012514410,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA002,301024953,,WA002310724WA0021013040A-3045A-3053A-3055A-9999A-9999E1012514410301024953
381,8,2755.75,1,310724,1012514410,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA002,301024954,,WA002310724WA0021013040A-3045A-3053A-3055A-9999A-9999E1012514410301024954
382,8,2755.75,1,310724,1012514410,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA002,301024955,,WA002310724WA0021013040A-3045A-3053A-3055A-9999A-9999E1012514410301024955
383,8,2755.75,1,310724,1012514410,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA002,301024981,,WA002310724WA0021013040A-3045A-3053A-3055A-9999A-9999E1012514410301024981
384,8,2755.75,1,310724,1012514411,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024982,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514411301024982
385,8,2755.75,1,310724,1012514411,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024983,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514411301024983
386,8,2755.75,1,310724,1012514411,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025097,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514411301025097
387,8,2755.75,1,310724,1012514411,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025098,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514411301025098
388,8,2755.75,1,310724,1012514411,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025099,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514411301025099
389,8,2755.75,1,310724,1012514411,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025100,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514411301025100
390,8,2755.75,1,310724,1012514411,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025102,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514411301025102
391,8,2755.75,1,310724,1012514411,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025103,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514411301025103
392,8,2755.75,1,310724,1012514412,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025105,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514412301025105
393,8,2755.75,1,310724,1012514412,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025107,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514412301025107
394,8,2755.75,1,310724,1012514412,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025108,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514412301025108
395,8,2755.75,1,310724,1012514412,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025109,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514412301025109
396,8,2755.75,1,310724,1012514412,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301025110,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514412301025110
