Approved Plant 1,Approved Plant 2,Approved Plant 3,Demand Type,Grade,Sum of Max Age at Time of Shipment,Item#,Order#,Sum of Ordered LBS,Sum of Ordered Pallets,Ship Date,Shipping Warehouse Code,Spec,Request Date,Actual Ship Date,Order Date
WA003,"","",Order,101,120,310726,233402-1-2-109,220460,80,2025-07-29 00:00:00,WA007,3007DRYGUM,2025-08-01 00:00:00,,2025-06-26 00:00:00
WA003,"","",Order,101,120,310726,233402-1-2-110,165345,60,2025-07-29 00:00:00,WA007,3007DRYGUM,2025-08-01 00:00:00,,2025-06-26 00:00:00
WA001,"","",Order,102,120,310015,233417-1-1-101,41336,14.999909280595118,2025-06-23 00:00:00,WA001,9999A,2025-06-15 00:00:00,2025-06-23 00:00:00,2025-05-07 00:00:00
WA001,"","",Order,102,120,310015,233417-1-1-102,41336,14.999909280595118,2025-06-23 00:00:00,WA001,9999A,2025-06-15 00:00:00,2025-06-23 00:00:00,2025-05-07 00:00:00
WA001,"","",Order,102,120,310015,233417-1-1-103,41336,14.999909280595118,2025-06-24 00:00:00,WA001,9999A,2025-06-15 00:00:00,2025-06-25 00:00:00,2025-05-07 00:00:00
WA001,"","",Order,102,120,310015,233417-1-1-104,41336,14.999909280595118,2025-06-24 00:00:00,WA001,9999A,2025-06-15 00:00:00,2025-06-24 00:00:00,2025-05-07 00:00:00
WA001,"","",Order,102,120,310015,233417-1-1-105,41336,14.999909280595118,2025-06-25 00:00:00,WA001,9999A,2025-06-15 00:00:00,2025-06-25 00:00:00,2025-05-07 00:00:00
WA001,"","",Order,102,120,310015,233417-1-1-106,41336,14.999909280595118,2025-06-25 00:00:00,WA001,9999A,2025-06-15 00:00:00,2025-06-25 00:00:00,2025-05-07 00:00:00
WA001,"","",Order,102,120,310015,233417-1-1-107,41336,14.999909280595118,2025-06-26 00:00:00,WA001,9999A,2025-06-15 00:00:00,2025-06-26 00:00:00,2025-05-07 00:00:00
WA001,"","",Order,102,120,310015,233417-1-1-108,41336,14.999909280595118,2025-06-26 00:00:00,WA001,9999A,2025-06-15 00:00:00,2025-06-26 00:00:00,2025-05-07 00:00:00
WA001,"","",Order,102,120,310015,233417-1-1-109,41336,14.999909280595118,2025-06-27 00:00:00,WA001,9999A,2025-06-15 00:00:00,2025-06-27 00:00:00,2025-05-07 00:00:00
WA001,"","",Order,102,120,310015,233417-1-1-110,41336,14.999909280595118,2025-06-27 00:00:00,WA001,9999A,2025-06-15 00:00:00,2025-06-27 00:00:00,2025-05-07 00:00:00
WA002,WA003,"",Order,102,120,310726,233428-1-1-101,110230,40,2025-08-03 00:00:00,WA007,9999A,2025-08-01 00:00:00,,2025-06-04 00:00:00
WA002,WA003,"",Order,102,120,310726,233433-1-1-101,1323,0.4800870906286855,2025-06-18 00:00:00,WA007,9999A,2025-06-15 00:00:00,,2025-05-12 00:00:00
WA002,WA003,"",Order,102,120,310726,233433-1-1-101,108907,39.519912909371314,2025-06-18 00:00:00,WA007,9999A,2025-06-15 00:00:00,2025-06-10 00:00:00,2025-05-12 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-101,41336,14.999909280595118,2025-06-03 00:00:00,ID002,9999A,2025-06-11 00:00:00,2025-06-03 00:00:00,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-102,55,0.019958269073754874,2025-05-27 00:00:00,ID002,9999A,2025-06-11 00:00:00,,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-102,41281,14.979951011521363,2025-05-27 00:00:00,ID002,9999A,2025-06-11 00:00:00,2025-05-27 00:00:00,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-103,41336,14.999909280595118,2025-06-03 00:00:00,ID002,9999A,2025-06-11 00:00:00,2025-06-03 00:00:00,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-104,41336,14.999909280595118,2025-05-28 00:00:00,ID002,9999A,2025-06-11 00:00:00,2025-05-28 00:00:00,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-105,41336,14.999909280595118,2025-05-30 00:00:00,ID002,9999A,2025-06-11 00:00:00,2025-05-30 00:00:00,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-106,41336,14.999909280595118,2025-06-02 00:00:00,ID002,9999A,2025-06-11 00:00:00,2025-06-02 00:00:00,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-107,551,0.19994556835707158,2025-05-21 00:00:00,ID002,9999A,2025-06-11 00:00:00,,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-107,40785,14.799963712238048,2025-05-21 00:00:00,ID002,9999A,2025-06-11 00:00:00,2025-05-21 00:00:00,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-108,41336,14.999909280595118,2025-05-30 00:00:00,ID002,9999A,2025-06-11 00:00:00,2025-05-30 00:00:00,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-109,41336,14.999909280595118,2025-05-21 00:00:00,ID002,9999A,2025-06-11 00:00:00,2025-05-21 00:00:00,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-110,41336,14.999909280595118,2025-06-04 00:00:00,ID002,9999A,2025-06-11 00:00:00,2025-06-04 00:00:00,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-111,41336,14.999909280595118,2025-05-29 00:00:00,ID002,9999A,2025-06-11 00:00:00,2025-05-29 00:00:00,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-112,55,0.019958269073754874,2025-06-04 00:00:00,ID002,9999A,2025-06-11 00:00:00,,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-112,41281,14.979951011521363,2025-06-04 00:00:00,ID002,9999A,2025-06-11 00:00:00,2025-06-04 00:00:00,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-113,41336,14.999909280595118,2025-06-02 00:00:00,ID002,9999A,2025-06-11 00:00:00,2025-06-02 00:00:00,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-114,41336,14.999909280595118,2025-05-19 00:00:00,ID002,9999A,2025-06-11 00:00:00,2025-05-19 00:00:00,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-115,41336,14.999909280595118,2025-06-02 00:00:00,ID002,9999A,2025-06-11 00:00:00,2025-06-02 00:00:00,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-116,41336,14.999909280595118,2025-06-03 00:00:00,ID002,9999A,2025-06-11 00:00:00,2025-06-03 00:00:00,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-117,41336,14.999909280595118,2025-05-29 00:00:00,ID002,9999A,2025-06-11 00:00:00,2025-05-29 00:00:00,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-118,41336,14.999909280595118,2025-05-19 00:00:00,ID002,9999A,2025-06-11 00:00:00,2025-05-19 00:00:00,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-119,41336,14.999909280595118,2025-05-28 00:00:00,ID002,9999A,2025-06-11 00:00:00,2025-05-28 00:00:00,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-120,41336,14.999909280595118,2025-05-20 00:00:00,ID002,9999A,2025-06-11 00:00:00,2025-05-20 00:00:00,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-121,41336,14.999909280595118,2025-06-02 00:00:00,ID002,9999A,2025-06-11 00:00:00,2025-06-02 00:00:00,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-122,41336,14.999909280595118,2025-05-29 00:00:00,ID002,9999A,2025-06-11 00:00:00,2025-05-29 00:00:00,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-123,41336,14.999909280595118,2025-06-04 00:00:00,ID002,9999A,2025-06-11 00:00:00,2025-06-04 00:00:00,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-124,41336,14.999909280595118,2025-06-03 00:00:00,ID002,9999A,2025-06-11 00:00:00,2025-06-03 00:00:00,2025-05-13 00:00:00
ID002,"","",Order,102,120,310015,233440-1-1-125,41336,14.999909280595118,2025-05-21 00:00:00,ID002,9999A,2025-06-11 00:00:00,2025-05-21 00:00:00,2025-05-13 00:00:00
WA001,"","",Order,102,120,310015,233461-1-1-122,41336,14.999909280595118,2025-07-18 00:00:00,WA001,9999A,2025-07-18 00:00:00,,2025-06-23 00:00:00
WA001,"","",Order,102,120,310015,233461-1-1-123,41336,14.999909280595118,2025-07-18 00:00:00,WA001,9999A,2025-07-18 00:00:00,,2025-06-23 00:00:00
WA001,"","",Order,102,120,310015,233461-1-1-124,41336,14.999909280595118,2025-07-18 00:00:00,WA001,9999A,2025-07-18 00:00:00,,2025-06-23 00:00:00
WA001,"","",Order,102,120,310015,233461-1-1-125,41336,14.999909280595118,2025-07-18 00:00:00,WA001,9999A,2025-07-18 00:00:00,,2025-06-23 00:00:00
WA001,"","",Order,102,120,310015,233461-1-1-126,41336,14.999909280595118,2025-07-18 00:00:00,WA001,9999A,2025-07-18 00:00:00,,2025-06-23 00:00:00
WA001,"","",Order,102,120,310015,233461-1-1-127,41336,14.999909280595118,2025-07-18 00:00:00,WA001,9999A,2025-07-18 00:00:00,,2025-06-23 00:00:00
WA001,"","",Order,102,120,310015,233461-1-1-128,41336,14.999909280595118,2025-07-18 00:00:00,WA001,9999A,2025-07-18 00:00:00,,2025-06-23 00:00:00
WA001,"","",Order,102,120,310015,233461-1-1-129,41336,14.999909280595118,2025-07-18 00:00:00,WA001,9999A,2025-07-18 00:00:00,,2025-06-23 00:00:00
WA001,"","",Order,102,120,310015,233461-1-1-130,41336,14.999909280595118,2025-07-18 00:00:00,WA001,9999A,2025-07-18 00:00:00,,2025-06-23 00:00:00
WA001,"","",Order,102,120,310015,233461-1-1-131,41336,14.999909280595118,2025-07-25 00:00:00,WA001,9999A,2025-07-25 00:00:00,,2025-06-23 00:00:00
WA001,"","",Order,102,120,310015,233461-1-1-132,41336,14.999909280595118,2025-07-25 00:00:00,WA001,9999A,2025-07-25 00:00:00,,2025-06-23 00:00:00
WA001,"","",Order,102,120,310015,233461-1-1-133,41336,14.999909280595118,2025-07-25 00:00:00,WA001,9999A,2025-07-25 00:00:00,,2025-06-23 00:00:00
WA001,"","",Order,102,120,310015,233461-1-1-134,41336,14.999909280595118,2025-07-25 00:00:00,WA001,9999A,2025-07-25 00:00:00,,2025-06-23 00:00:00
WA001,"","",Order,102,120,310015,233461-1-1-135,41336,14.999909280595118,2025-07-25 00:00:00,WA001,9999A,2025-07-25 00:00:00,,2025-06-23 00:00:00
WA001,"","",Order,102,120,310015,233461-1-1-136,41336,14.999909280595118,2025-07-25 00:00:00,WA001,9999A,2025-07-25 00:00:00,,2025-06-23 00:00:00
WA001,"","",Order,102,120,310015,233461-1-1-137,41336,14.999909280595118,2025-07-31 00:00:00,WA001,9999A,2025-07-31 00:00:00,,2025-06-23 00:00:00
WA001,"","",Order,102,120,310015,233461-1-1-138,41336,14.999909280595118,2025-07-31 00:00:00,WA001,9999A,2025-07-31 00:00:00,,2025-06-23 00:00:00
WA001,"","",Order,102,120,310015,233461-1-1-139,41336,14.999909280595118,2025-07-31 00:00:00,WA001,9999A,2025-07-31 00:00:00,,2025-06-23 00:00:00
WA001,"","",Order,102,120,310015,233461-1-1-140,41336,14.999909280595118,2025-07-31 00:00:00,WA001,9999A,2025-07-31 00:00:00,,2025-06-23 00:00:00
WA001,"","",Order,102,120,310015,233461-1-1-141,41336,14.999909280595118,2025-07-31 00:00:00,WA001,9999A,2025-07-31 00:00:00,,2025-06-23 00:00:00
WA001,"","",Order,102,120,310015,233461-1-1-142,41336,14.999909280595118,2025-07-31 00:00:00,WA001,9999A,2025-07-31 00:00:00,,2025-06-23 00:00:00
WA001,"","",Order,102,120,310015,233461-1-2-143,41336,14.999909280595118,2025-08-15 00:00:00,WA001,9999A,2025-08-15 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-2-144,41336,14.999909280595118,2025-08-15 00:00:00,WA001,9999A,2025-08-15 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-2-145,41336,14.999909280595118,2025-08-15 00:00:00,WA001,9999A,2025-08-15 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-2-146,41336,14.999909280595118,2025-08-15 00:00:00,WA001,9999A,2025-08-15 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-2-147,41336,14.999909280595118,2025-08-15 00:00:00,WA001,9999A,2025-08-15 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-2-148,41336,14.999909280595118,2025-08-15 00:00:00,WA001,9999A,2025-08-15 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-2-149,41336,14.999909280595118,2025-08-18 00:00:00,WA001,9999A,2025-08-18 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-2-150,41336,14.999909280595118,2025-08-18 00:00:00,WA001,9999A,2025-08-18 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-2-151,41336,14.999909280595118,2025-08-18 00:00:00,WA001,9999A,2025-08-18 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-2-152,41336,14.999909280595118,2025-08-18 00:00:00,WA001,9999A,2025-08-18 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-2-153,41336,14.999909280595118,2025-08-18 00:00:00,WA001,9999A,2025-08-18 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-2-154,41336,14.999909280595118,2025-08-22 00:00:00,WA001,9999A,2025-08-22 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-2-155,41336,14.999909280595118,2025-08-22 00:00:00,WA001,9999A,2025-08-22 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-2-156,41336,14.999909280595118,2025-08-22 00:00:00,WA001,9999A,2025-08-22 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-2-157,41336,14.999909280595118,2025-08-22 00:00:00,WA001,9999A,2025-08-22 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-2-158,41336,14.999909280595118,2025-08-22 00:00:00,WA001,9999A,2025-08-22 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-2-159,41336,14.999909280595118,2025-08-29 00:00:00,WA001,9999A,2025-08-29 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-2-160,41336,14.999909280595118,2025-08-29 00:00:00,WA001,9999A,2025-08-29 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-2-161,41336,14.999909280595118,2025-08-29 00:00:00,WA001,9999A,2025-08-29 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-2-162,41336,14.999909280595118,2025-08-29 00:00:00,WA001,9999A,2025-08-29 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-2-163,41336,14.999909280595118,2025-08-29 00:00:00,WA001,9999A,2025-08-29 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-3-164,41336,14.999909280595118,2025-09-15 00:00:00,WA001,9999A,2025-09-15 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-3-165,41336,14.999909280595118,2025-09-15 00:00:00,WA001,9999A,2025-09-15 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-3-166,41336,14.999909280595118,2025-09-15 00:00:00,WA001,9999A,2025-09-15 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-3-167,41336,14.999909280595118,2025-09-15 00:00:00,WA001,9999A,2025-09-15 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-3-168,41336,14.999909280595118,2025-09-19 00:00:00,WA001,9999A,2025-09-19 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-3-169,41336,14.999909280595118,2025-09-19 00:00:00,WA001,9999A,2025-09-19 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-3-170,41336,14.999909280595118,2025-09-19 00:00:00,WA001,9999A,2025-09-19 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-3-171,41336,14.999909280595118,2025-09-19 00:00:00,WA001,9999A,2025-09-19 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-3-172,41336,14.999909280595118,2025-09-19 00:00:00,WA001,9999A,2025-09-19 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-3-173,41336,14.999909280595118,2025-09-19 00:00:00,WA001,9999A,2025-09-19 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-3-174,41336,14.999909280595118,2025-09-26 00:00:00,WA001,9999A,2025-09-26 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-3-175,41336,14.999909280595118,2025-09-26 00:00:00,WA001,9999A,2025-09-26 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-3-176,41336,14.999909280595118,2025-09-26 00:00:00,WA001,9999A,2025-09-26 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-3-177,41336,14.999909280595118,2025-09-26 00:00:00,WA001,9999A,2025-09-26 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-3-178,41336,14.999909280595118,2025-09-26 00:00:00,WA001,9999A,2025-09-26 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-3-179,41336,14.999909280595118,2025-09-30 00:00:00,WA001,9999A,2025-09-30 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-3-180,41336,14.999909280595118,2025-09-30 00:00:00,WA001,9999A,2025-09-30 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-3-181,41336,14.999909280595118,2025-09-30 00:00:00,WA001,9999A,2025-09-30 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-3-182,41336,14.999909280595118,2025-09-30 00:00:00,WA001,9999A,2025-09-30 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-3-183,41336,14.999909280595118,2025-09-30 00:00:00,WA001,9999A,2025-09-30 00:00:00,,2025-06-30 00:00:00
WA001,"","",Order,102,120,310015,233461-1-3-184,41336,14.999909280595118,2025-09-30 00:00:00,WA001,9999A,2025-09-30 00:00:00,,2025-06-30 00:00:00
ID002,"","",Order,102,120,310015,233463-1-1-101,41336,14.999909280595118,2025-06-06 00:00:00,ID002,3117A,2025-06-11 00:00:00,2025-06-06 00:00:00,2025-05-20 00:00:00
WA002,WA003,"",Order,101,120,310726,233466-1-1-101,275575,100,2025-05-27 00:00:00,WA007,9999E,2025-07-01 00:00:00,,2025-05-19 00:00:00
WA002,WA003,"",Order,101,120,310726,233466-1-1-102,55115,20,2025-05-26 00:00:00,WA007,9999E,2025-07-01 00:00:00,,2025-05-19 00:00:00
WA003,WA002,"",Order,101,120,310724,233472-1-1-101,49604,18.00018143880976,2025-06-09 00:00:00,WA007,9999A,2025-06-15 00:00:00,2025-07-03 00:00:00,2025-05-21 00:00:00
WA003,WA002,"",Order,101,120,310724,233472-1-1-102,55,0.019958269073754874,2025-06-09 00:00:00,WA007,9999A,2025-06-15 00:00:00,,2025-05-21 00:00:00
WA003,WA002,"",Order,101,120,310724,233472-1-1-102,49548,17.97986029211648,2025-06-09 00:00:00,WA007,9999A,2025-06-15 00:00:00,2025-07-03 00:00:00,2025-05-21 00:00:00
WA003,WA002,"",Order,101,120,310724,233472-1-1-103,165,0.05987480722126462,2025-06-09 00:00:00,WA007,9999A,2025-06-15 00:00:00,,2025-05-21 00:00:00
WA003,WA002,"",Order,101,120,310724,233472-1-1-103,49438,17.939943753968972,2025-06-09 00:00:00,WA007,9999A,2025-06-15 00:00:00,2025-07-03 00:00:00,2025-05-21 00:00:00
WA003,WA002,"",Order,101,120,310724,233472-1-1-104,55,0.019958269073754874,2025-06-09 00:00:00,WA007,9999A,2025-06-15 00:00:00,,2025-05-21 00:00:00
WA003,WA002,"",Order,101,120,310724,233472-1-1-104,49548,17.97986029211648,2025-06-09 00:00:00,WA007,9999A,2025-06-15 00:00:00,2025-07-03 00:00:00,2025-05-21 00:00:00
WA003,WA002,"",Order,101,120,310724,233472-1-1-105,49604,18.00018143880976,2025-06-09 00:00:00,WA007,9999A,2025-06-15 00:00:00,2025-07-03 00:00:00,2025-05-21 00:00:00
WA003,WA002,"",Order,101,120,310724,233472-1-1-106,49604,18.00018143880976,2025-06-09 00:00:00,WA007,9999A,2025-06-15 00:00:00,,2025-05-21 00:00:00
WA003,WA002,"",Order,101,120,310724,233472-1-1-107,49604,18.00018143880976,2025-06-09 00:00:00,WA007,9999A,2025-06-15 00:00:00,,2025-05-21 00:00:00
WA003,WA002,"",Order,101,120,310724,233472-1-1-108,49604,18.00018143880976,2025-06-09 00:00:00,WA007,9999A,2025-06-15 00:00:00,,2025-05-21 00:00:00
WA003,WA002,"",Order,101,120,310724,233472-1-1-109,49604,18.00018143880976,2025-06-09 00:00:00,WA007,9999A,2025-06-15 00:00:00,,2025-05-21 00:00:00
WA003,WA002,"",Order,101,120,310724,233472-1-1-110,49604,18.00018143880976,2025-06-09 00:00:00,WA007,9999A,2025-06-15 00:00:00,,2025-05-21 00:00:00
WA003,WA002,"",Order,101,120,310724,233472-1-1-111,33069,12,2025-06-09 00:00:00,WA007,9999A,2025-06-15 00:00:00,,2025-05-27 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-101,41336,14.999909280595118,2025-07-07 00:00:00,ID002,9999A,2025-07-07 00:00:00,,2025-06-12 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-102,41336,14.999909280595118,2025-07-08 00:00:00,ID002,9999A,2025-07-08 00:00:00,,2025-06-12 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-103,41336,14.999909280595118,2025-07-08 00:00:00,ID002,9999A,2025-07-08 00:00:00,,2025-06-12 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-104,41336,14.999909280595118,2025-07-09 00:00:00,ID002,9999A,2025-07-09 00:00:00,,2025-06-12 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-105,41336,14.999909280595118,2025-07-09 00:00:00,ID002,9999A,2025-07-09 00:00:00,,2025-06-12 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-106,41336,14.999909280595118,2025-07-09 00:00:00,ID002,9999A,2025-07-09 00:00:00,,2025-06-12 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-107,41336,14.999909280595118,2025-07-10 00:00:00,ID002,9999A,2025-07-10 00:00:00,,2025-06-12 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-108,41336,14.999909280595118,2025-07-10 00:00:00,ID002,9999A,2025-07-10 00:00:00,,2025-06-12 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-109,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A,2025-07-11 00:00:00,,2025-06-12 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-110,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A,2025-07-11 00:00:00,,2025-06-12 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-111,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A,2025-07-11 00:00:00,,2025-06-12 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-112,41336,14.999909280595118,2025-07-07 00:00:00,ID002,9999A,2025-07-07 00:00:00,,2025-06-12 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-113,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A,2025-07-11 00:00:00,,2025-06-12 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-114,41336,14.999909280595118,2025-07-07 00:00:00,ID002,9999A,2025-07-07 00:00:00,,2025-06-12 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-115,41336,14.999909280595118,2025-07-08 00:00:00,ID002,9999A,2025-07-08 00:00:00,,2025-06-12 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-116,41336,14.999909280595118,2025-06-27 00:00:00,ID002,9999A,2025-06-30 00:00:00,,2025-06-24 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-117,41336,14.999909280595118,2025-06-27 00:00:00,ID002,9999A,2025-06-30 00:00:00,,2025-06-24 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-118,41336,14.999909280595118,2025-07-01 00:00:00,ID002,9999A,2025-06-30 00:00:00,2025-07-01 00:00:00,2025-06-24 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-119,41336,14.999909280595118,2025-07-01 00:00:00,ID002,9999A,2025-06-30 00:00:00,2025-07-01 00:00:00,2025-06-24 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-120,41336,14.999909280595118,2025-07-01 00:00:00,ID002,9999A,2025-06-30 00:00:00,2025-07-01 00:00:00,2025-06-24 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-121,41336,14.999909280595118,2025-07-03 00:00:00,ID002,9999A,2025-06-30 00:00:00,2025-07-02 00:00:00,2025-06-24 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-122,220,0.0798330762950195,2025-07-03 00:00:00,ID002,9999A,2025-06-30 00:00:00,,2025-06-24 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-122,41116,14.920076204300099,2025-07-03 00:00:00,ID002,9999A,2025-06-30 00:00:00,2025-07-03 00:00:00,2025-06-24 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-123,41336,14.999909280595118,2025-07-03 00:00:00,ID002,9999A,2025-06-30 00:00:00,2025-07-03 00:00:00,2025-06-24 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-124,41336,14.999909280595118,2025-07-02 00:00:00,ID002,9999A,2025-06-30 00:00:00,2025-07-02 00:00:00,2025-06-24 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-125,41336,14.999909280595118,2025-07-02 00:00:00,ID002,9999A,2025-06-30 00:00:00,2025-07-02 00:00:00,2025-06-24 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-126,41336,14.999909280595118,2025-07-02 00:00:00,ID002,9999A,2025-06-30 00:00:00,2025-07-02 00:00:00,2025-06-24 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-127,41336,14.999909280595118,2025-07-02 00:00:00,ID002,9999A,2025-06-30 00:00:00,2025-07-02 00:00:00,2025-06-24 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-128,41336,14.999909280595118,2025-07-02 00:00:00,ID002,9999A,2025-06-30 00:00:00,2025-07-02 00:00:00,2025-06-24 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-129,41336,14.999909280595118,2025-06-27 00:00:00,ID002,9999A,2025-06-30 00:00:00,,2025-06-24 00:00:00
ID002,"","",Order,102,120,310015,233475-1-1-130,41336,14.999909280595118,2025-06-27 00:00:00,ID002,9999A,2025-06-30 00:00:00,,2025-06-24 00:00:00
ID002,"","",Order,102,120,310015,233476-1-1-101,44092,16,2025-06-27 00:00:00,ID002,9999A,2025-06-30 00:00:00,2025-05-30 00:00:00,2025-05-21 00:00:00
