W_INSERT_DT,WHSE_CODE,ITEM_NUMBER,PRODUCTION_PLANT,QC_GRADE,SPEC,AGE,Sum of Inventory Pallets,ALLOCATED_ORDER_NUM,Allocation Date
2025-06-09 00:00:00,WA007,310726,WA003,101,3002A-3015A-3025S-3033A-9999A-9999E,15,8,233236-1-1-103,
2025-06-10 00:00:00,WA007,310726,WA003,101,3002A-3015A-3025S-3033A-9999A-9999E,16,8,233236-1-1-103,
2025-06-20 00:00:00,WA007,310726,WA003,101,3002A-3015A-3025S-3033A-9999A-9999E,26,8,233296-1-2-104,
2025-06-21 00:00:00,WA007,310726,WA003,101,3002A-3015A-3025S-3033A-9999A-9999E,27,8,233296-1-2-104,
2025-06-22 00:00:00,WA007,310726,WA003,101,3002A-3015A-3025S-3033A-9999A-9999E,28,8,233296-1-2-104,
2025-06-23 00:00:00,WA007,310726,WA003,101,3002A-3015A-3025S-3033A-9999A-9999E,29,8,233296-1-2-104,
2025-05-28 00:00:00,WA007,310726,WA003,101,3002A-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,19,8,233241-1-1-101,
2025-05-29 00:00:00,WA007,310726,WA003,101,3002A-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,20,8,233241-1-1-101,
2025-06-21 00:00:00,WA007,310726,WA003,101,3002A-3015A-3025S-9999A-9999C-9999CS-9999E,12,8,"",
2025-06-22 00:00:00,WA007,310726,WA003,101,3002A-3015A-3025S-9999A-9999C-9999CS-9999E,13,8,"",
2025-06-23 00:00:00,WA007,310726,WA003,101,3002A-3015A-3025S-9999A-9999C-9999CS-9999E,14,8,"",
2025-06-24 00:00:00,WA007,310726,WA003,101,3002A-3015A-3025S-9999A-9999C-9999CS-9999E,15,8,233153-1-1-101,
2025-06-25 00:00:00,WA007,310726,WA003,101,3002A-3015A-3025S-9999A-9999C-9999CS-9999E,16,8,233153-1-1-101,
2025-06-26 00:00:00,WA007,310726,WA003,101,3002A-3015A-3025S-9999A-9999C-9999CS-9999E,17,8,233153-1-1-101,
2025-06-10 00:00:00,WA007,310726,WA003,101,3002A-3015A-3025S-9999A-9999E,16,8,233236-1-1-103,
2025-06-11 00:00:00,WA007,310726,WA003,101,3002A-3015A-3025S-9999A-9999E,17,8,233236-1-1-103,
2025-06-12 00:00:00,WA007,310726,WA003,101,3002A-3015A-3025S-9999A-9999E,18,8,233236-1-1-103,
2025-06-11 00:00:00,WA007,310726,WA003,101,3002A-3015A-9999A-9999C-9999CS-9999E,10,8,"",
2025-06-12 00:00:00,WA007,310726,WA003,101,3002A-3015A-9999A-9999C-9999CS-9999E,11,16,"",
2025-06-13 00:00:00,WA007,310726,WA003,101,3002A-3015A-9999A-9999C-9999CS-9999E,12,16,233265-1-1-102,
2025-06-14 00:00:00,WA007,310726,WA003,101,3002A-3015A-9999A-9999C-9999CS-9999E,13,16,233265-1-1-102,
2025-06-15 00:00:00,WA007,310726,WA003,101,3002A-3015A-9999A-9999C-9999CS-9999E,14,16,233265-1-1-102,
2025-06-16 00:00:00,WA007,310726,WA003,101,3002A-3015A-9999A-9999C-9999CS-9999E,15,16,233265-1-1-102,
2025-06-17 00:00:00,WA007,310726,WA003,101,3002A-3015A-9999A-9999C-9999CS-9999E,16,16,233265-1-1-102,
2025-06-18 00:00:00,WA007,310726,WA003,101,3002A-3015A-9999A-9999C-9999CS-9999E,17,16,233265-1-1-102,
2025-06-19 00:00:00,WA007,310726,WA003,101,3002A-3015A-9999A-9999C-9999CS-9999E,18,3,233265-1-1-102,
2025-06-20 00:00:00,WA007,310726,WA003,101,3002A-3015A-9999A-9999C-9999CS-9999E,19,3,233265-1-1-102,
2025-06-12 00:00:00,WA007,310726,WA003,101,3002A-3015A-9999A-9999E,10,8,"",
2025-06-13 00:00:00,WA007,310726,WA003,101,3002A-3015A-9999A-9999E,11,8,"",
2025-06-14 00:00:00,WA007,310726,WA003,101,3002A-3015A-9999A-9999E,12,8,233066-1-1-102,
2025-06-15 00:00:00,WA007,310726,WA003,101,3002A-3015A-9999A-9999E,13,8,233066-1-1-102,
2025-06-16 00:00:00,WA007,310726,WA003,101,3002A-3015A-9999A-9999E,14,8,233066-1-1-102,
2025-06-17 00:00:00,WA007,310726,WA003,101,3002A-3015A-9999A-9999E,15,8,233066-1-1-102,
2025-06-18 00:00:00,WA007,310726,WA003,101,3002A-3015A-9999A-9999E,16,8,233066-1-1-102,
2025-06-19 00:00:00,WA007,310726,WA003,101,3002A-3015A-9999A-9999E,17,8,233066-1-1-102,
2025-06-20 00:00:00,WA007,310726,WA003,101,3002A-3015A-9999A-9999E,18,8,233066-1-1-102,
2025-06-21 00:00:00,WA007,310726,WA003,101,3002A-3015A-9999A-9999E,19,8,233066-1-1-102,
2025-06-22 00:00:00,WA007,310726,WA003,101,3002A-3015A-9999A-9999E,20,8,233066-1-1-102,
2025-06-23 00:00:00,WA007,310726,WA003,101,3002A-3015A-9999A-9999E,21,8,233066-1-1-102,
2025-05-28 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,12,3,"",
2025-05-29 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,13,5,"",
2025-05-29 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,13,3,233263-1-1-101,
2025-05-30 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,14,5,232381-1-3-103,
2025-05-30 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,14,3,233263-1-1-101,
2025-05-31 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,15,5,232381-1-3-103,
2025-05-31 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,15,3,233263-1-1-101,
2025-06-01 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,16,5,232381-1-3-103,
2025-06-01 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,16,3,233263-1-1-101,
2025-06-02 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,17,5,232381-1-3-103,
2025-06-02 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,17,3,233263-1-1-101,
2025-06-03 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,18,5,232381-1-3-103,
2025-06-03 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,18,3,233263-1-1-101,
2025-06-04 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,19,5,232381-1-3-103,
2025-06-04 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,19,3,233263-1-1-101,
2025-06-05 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,20,5,232381-1-3-103,
2025-06-05 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,20,3,233263-1-1-101,
2025-06-06 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,21,5,232381-1-3-103,
2025-06-06 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,21,2,233263-1-1-101,
2025-06-07 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,22,5,232381-1-3-103,
2025-06-08 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,23,5,232381-1-3-103,
2025-06-09 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,24,5,232381-1-3-103,
2025-06-10 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,25,5,232381-1-3-103,
2025-06-11 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,26,5,232381-1-3-103,
2025-06-12 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,27,5,232381-1-3-103,
2025-06-13 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,28,5,232381-1-3-103,
2025-05-28 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999E,18,4,"",
2025-05-28 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999E,18,4,233241-1-1-101,
2025-05-29 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999E,19,4,233241-1-1-101,
2025-05-29 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999E,19,4,233263-1-1-101,
2025-05-30 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999E,20,4,233263-1-1-101,
2025-05-31 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999E,21,4,233263-1-1-101,
2025-06-01 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-3035A-9999A-9999E,22,4,233263-1-1-101,
2025-06-11 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,9,8,"",
2025-06-12 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,10,16,233263-1-1-102,
2025-06-02 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,12,4,233241-1-1-102,
2025-06-02 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,12,12,233262-1-1-104,
2025-06-03 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,13,4,233241-1-1-102,
2025-06-03 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,13,12,233262-1-1-104,
2025-06-04 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,14,4,233241-1-1-102,
2025-06-04 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,14,12,233262-1-1-104,
2025-06-05 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,15,4,233241-1-1-102,
2025-06-05 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,15,12,233262-1-1-104,
2025-06-06 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,16,4,233241-1-1-102,
2025-06-07 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,17,4,233241-1-1-102,
2025-06-08 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,18,4,233241-1-1-102,
2025-06-09 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,19,4,233241-1-1-102,
2025-06-10 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,20,4,233241-1-1-102,
2025-06-11 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,21,4,233241-1-1-102,
2025-06-12 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,22,4,233241-1-1-102,
2025-06-13 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,23,4,233241-1-1-102,
2025-06-14 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,24,4,233241-1-1-102,
2025-06-15 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,25,4,233241-1-1-102,
2025-06-16 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,26,4,233241-1-1-102,
2025-06-17 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,27,4,233241-1-1-102,
2025-06-18 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,28,4,233241-1-1-102,
2025-06-19 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,29,4,233241-1-1-102,
2025-06-20 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,30,4,233241-1-1-102,
2025-06-19 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,11,8,"",
2025-06-20 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,12,6,"",
2025-06-20 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,12,2,233265-1-1-101,
2025-06-21 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,13,8,233265-1-1-101,
2025-06-22 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,14,8,233265-1-1-101,
2025-06-05 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,15,8,233258-1-1-103,
2025-06-23 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,15,8,233265-1-1-101,
2025-06-06 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,16,8,233258-1-1-103,
2025-06-24 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,16,8,233265-1-1-101,
2025-06-04 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,17,8,233066-1-1-101,
2025-06-07 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,17,8,233258-1-1-103,
2025-06-25 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,17,8,233265-1-1-101,
2025-06-05 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,18,8,233066-1-1-101,
2025-06-08 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,18,8,233258-1-1-103,
2025-06-26 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,18,8,233265-1-1-101,
2025-06-06 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,19,8,233066-1-1-101,
2025-06-09 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,19,8,233258-1-1-103,
2025-06-07 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,20,8,233066-1-1-101,
2025-06-10 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,20,8,233258-1-1-103,
2025-06-08 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,21,8,233066-1-1-101,
2025-06-11 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,21,8,233258-1-1-103,
2025-06-09 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,22,8,233066-1-1-101,
2025-06-10 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,23,8,233066-1-1-101,
2025-05-28 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,25,5,233241-1-1-101,
2025-05-29 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,26,5,233241-1-1-101,
2025-05-28 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,65,0,"",
2025-05-29 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,66,0,"",
2025-05-30 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,67,0,"",
2025-05-31 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,68,0,"",
2025-06-01 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,69,0,"",
2025-06-02 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,70,0,"",
2025-06-03 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,71,0,"",
2025-06-04 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,72,0,"",
2025-05-28 00:00:00,WA007,310726,WA003,101,3002A-3025S-3035A-9999A-9999C-9999CS-9999E,19,8,233241-1-1-101,
2025-05-29 00:00:00,WA007,310726,WA003,101,3002A-3025S-3035A-9999A-9999C-9999CS-9999E,20,8,233241-1-1-101,
2025-05-30 00:00:00,WA007,310726,WA003,101,3002A-3025S-3035A-9999A-9999C-9999CS-9999E,21,0,233241-1-1-101,
2025-05-31 00:00:00,WA007,310726,WA003,101,3002A-3025S-3035A-9999A-9999C-9999CS-9999E,22,0,"",
2025-06-01 00:00:00,WA007,310726,WA003,101,3002A-3025S-3035A-9999A-9999C-9999CS-9999E,23,0,"",
2025-06-02 00:00:00,WA007,310726,WA003,101,3002A-3025S-3035A-9999A-9999C-9999CS-9999E,24,0,232381-1-3-103,
2025-06-03 00:00:00,WA007,310726,WA003,101,3002A-3025S-3035A-9999A-9999C-9999CS-9999E,25,0,232381-1-3-103,
2025-06-04 00:00:00,WA007,310726,WA003,101,3002A-3025S-3035A-9999A-9999C-9999CS-9999E,26,0,232381-1-3-103,
2025-06-05 00:00:00,WA007,310726,WA003,101,3002A-3025S-3035A-9999A-9999C-9999CS-9999E,27,0,232381-1-3-103,
2025-06-06 00:00:00,WA007,310726,WA003,101,3002A-3025S-3035A-9999A-9999C-9999CS-9999E,28,0,232381-1-3-103,
2025-06-07 00:00:00,WA007,310726,WA003,101,3002A-3025S-3035A-9999A-9999C-9999CS-9999E,29,0,232381-1-3-103,
2025-06-08 00:00:00,WA007,310726,WA003,101,3002A-3025S-3035A-9999A-9999C-9999CS-9999E,30,0,232381-1-3-103,
2025-06-09 00:00:00,WA007,310726,WA003,101,3002A-3025S-3035A-9999A-9999C-9999CS-9999E,31,0,232381-1-3-103,
2025-06-10 00:00:00,WA007,310726,WA003,101,3002A-3025S-3035A-9999A-9999C-9999CS-9999E,32,0,232381-1-3-103,
2025-06-11 00:00:00,WA007,310726,WA003,101,3002A-3025S-3035A-9999A-9999C-9999CS-9999E,33,0,232381-1-3-103,
2025-06-12 00:00:00,WA007,310726,WA003,101,3002A-3025S-3035A-9999A-9999C-9999CS-9999E,34,0,232381-1-3-103,
2025-06-13 00:00:00,WA007,310726,WA003,101,3002A-3025S-3035A-9999A-9999C-9999CS-9999E,35,0,232381-1-3-103,
2025-06-02 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,12,16,233262-1-1-104,
2025-06-03 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,13,16,233262-1-1-104,
2025-06-04 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,14,4,"",
2025-06-04 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,14,4,233066-1-1-101,
2025-06-04 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,14,16,233262-1-1-104,
2025-06-05 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,15,4,233066-1-1-101,
2025-06-05 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,15,19,233258-1-1-101,
2025-06-05 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,15,9,233258-1-1-103,
2025-06-05 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,15,16,233262-1-1-104,
2025-06-06 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,16,4,233066-1-1-101,
2025-06-06 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,16,19,233258-1-1-101,
2025-06-06 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,16,9,233258-1-1-103,
2025-05-28 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,17,8,"",
2025-06-07 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,17,4,233066-1-1-101,
2025-06-07 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,17,19,233258-1-1-101,
2025-06-07 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,17,9,233258-1-1-103,
2025-06-08 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,18,4,233066-1-1-101,
2025-06-08 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,18,19,233258-1-1-101,
2025-06-08 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,18,9,233258-1-1-103,
2025-05-29 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,18,8,233263-1-1-101,
2025-06-09 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,19,4,233066-1-1-101,
2025-06-09 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,19,19,233258-1-1-101,
2025-06-09 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,19,9,233258-1-1-103,
2025-05-30 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,19,8,233263-1-1-101,
2025-06-10 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,20,4,233066-1-1-101,
2025-06-10 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,20,19,233258-1-1-101,
2025-06-10 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,20,9,233258-1-1-103,
2025-05-31 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,20,8,233263-1-1-101,
2025-06-11 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,21,4,233258-1-1-101,
2025-06-01 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,21,8,233263-1-1-101,
2025-06-02 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,22,4,233263-1-1-101,
2025-06-03 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,23,4,233263-1-1-101,
2025-06-04 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,24,4,233263-1-1-101,
2025-06-05 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,25,4,233263-1-1-101,
2025-06-06 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999C-9999CS-9999E,26,4,233263-1-1-101,
2025-05-30 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,9,2,"",
2025-05-28 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,10,8,"",
2025-05-31 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,10,2,232381-1-3-103,
2025-05-29 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,11,8,"",
2025-07-05 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,11,88,"",
2025-06-01 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,11,2,232381-1-3-103,
2025-07-06 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,12,88,"",
2025-05-30 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,12,8,232381-1-3-103,
2025-06-02 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,12,2,232381-1-3-103,
2025-07-07 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,13,24,"",
2025-05-31 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,13,8,232381-1-3-103,
2025-06-03 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,13,2,232381-1-3-103,
2025-06-01 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,14,8,232381-1-3-103,
2025-06-04 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,14,2,232381-1-3-103,
2025-06-02 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,15,8,232381-1-3-103,
2025-06-05 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,15,2,232381-1-3-103,
2025-06-05 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,15,16,233258-1-1-103,
2025-06-03 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,16,8,232381-1-3-103,
2025-06-06 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,16,2,232381-1-3-103,
2025-06-06 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,16,16,233258-1-1-103,
2025-05-28 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,17,2,"",
2025-06-04 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,17,8,232381-1-3-103,
2025-06-07 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,17,2,232381-1-3-103,
2025-06-04 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,17,8,233066-1-1-101,
2025-05-28 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,17,2,233241-1-1-101,
2025-06-07 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,17,16,233258-1-1-103,
2025-06-05 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,18,8,232381-1-3-103,
2025-06-08 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,18,2,232381-1-3-103,
2025-06-05 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,18,8,233066-1-1-101,
2025-05-29 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,18,2,233241-1-1-101,
2025-06-08 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,18,16,233258-1-1-103,
2025-05-29 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,18,2,233263-1-1-101,
2025-06-06 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,19,8,232381-1-3-103,
2025-06-09 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,19,2,232381-1-3-103,
2025-06-06 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,19,8,233066-1-1-101,
2025-06-09 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,19,16,233258-1-1-103,
2025-05-30 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,19,2,233263-1-1-101,
2025-06-07 00:00:00,WA007,310726,WA003,101,3002A-3025S-9999A-9999E,20,8,232381-1-3-103,
