,LOT_NO,SUBLOT_NO,join_col
1928,1052508818,300949186,TX001310015ID0021013117A-3123A-9999A-9999E39
1929,1052508818,300949187,TX001310015ID0021013117A-3123A-9999A-9999E39
1930,1052508818,300949188,TX001310015ID0021013117A-3123A-9999A-9999E39
1931,1052508818,300949189,TX001310015ID0021013117A-3123A-9999A-9999E39
1932,1052508901,300949258,TX001310015ID0021013117A-3123A-9999A-9999E38
1933,1052508901,300949260,TX001310015ID0021013117A-3123A-9999A-9999E38
1934,1052508901,300949262,TX001310015ID0021013117A-3123A-9999A-9999E38
1935,1052508901,300949263,TX001310015ID0021013117A-3123A-9999A-9999E38
1936,1052508901,300949288,TX001310015ID0021013117A-3123A-9999A-9999E38
1937,1052508901,300949289,TX001310015ID0021013117A-3123A-9999A-9999E38
1938,1052508901,300949291,TX001310015ID0021013117A-3123A-9999A-9999E38
1939,1052508901,300949307,TX001310015ID0021013117A-3123A-9999A-9999E38
1940,1052508902,300949290,TX001310015ID0021013117A-3123A-9999A-9999E38
1941,1052508902,300949360,TX001310015ID0021013117A-3123A-9999A-9999E38
1942,1052508902,300949361,TX001310015ID0021013117A-3123A-9999A-9999E38
1943,1052508902,300949362,TX001310015ID0021013117A-3123A-9999A-9999E38
1944,1052508902,300949363,TX001310015ID0021013117A-3123A-9999A-9999E38
1945,1052508902,300949364,TX001310015ID0021013117A-3123A-9999A-9999E38
1946,1052508902,300949365,TX001310015ID0021013117A-3123A-9999A-9999E38
1947,1052508902,300949366,TX001310015ID0021013117A-3123A-9999A-9999E38
1948,1052508903,300949468,TX001310015ID0021013117A-3123A-9999A-9999E38
1949,1052508903,300949469,TX001310015ID0021013117A-3123A-9999A-9999E38
1950,1052508903,300949470,TX001310015ID0021013117A-3123A-9999A-9999E38
1951,1052508903,300949471,TX001310015ID0021013117A-3123A-9999A-9999E38
1952,1052508903,300949522,TX001310015ID0021013117A-3123A-9999A-9999E38
1953,1052508903,300949523,TX001310015ID0021013117A-3123A-9999A-9999E38
1954,1052508903,300949524,TX001310015ID0021013117A-3123A-9999A-9999E38
1955,1052508903,300949525,TX001310015ID0021013117A-3123A-9999A-9999E38
1956,1052508904,300949541,TX001310015ID0021013117A-3123A-9999A-9999E38
1957,1052508904,300949543,TX001310015ID0021013117A-3123A-9999A-9999E38
1958,1052508904,300949893,TX001310015ID0021013117A-3123A-9999A-9999E38
1959,1052508904,300949894,TX001310015ID0021013117A-3123A-9999A-9999E38
1960,1052508904,300949897,TX001310015ID0021013117A-3123A-9999A-9999E38
1961,1052508904,300949898,TX001310015ID0021013117A-3123A-9999A-9999E38
1962,1052508904,300949900,TX001310015ID0021013117A-3123A-9999A-9999E38
1963,1052508904,300949901,TX001310015ID0021013117A-3123A-9999A-9999E38
1964,1052508905,300949966,TX001310015ID0021013117A-3123A-9999A-9999E38
1965,1052508905,300949967,TX001310015ID0021013117A-3123A-9999A-9999E38
1966,1052508905,300949968,TX001310015ID0021013117A-3123A-9999A-9999E38
1967,1052508905,300949969,TX001310015ID0021013117A-3123A-9999A-9999E38
1968,1052508905,300949970,TX001310015ID0021013117A-3123A-9999A-9999E38
1969,1052508905,300949971,TX001310015ID0021013117A-3123A-9999A-9999E38
1970,1052508905,300949972,TX001310015ID0021013117A-3123A-9999A-9999E38
1971,1052508905,300949973,TX001310015ID0021013117A-3123A-9999A-9999E38
1972,1052508906,300950076,TX001310015ID0021013117A-3123A-9999A-9999E38
1973,1052508906,300950077,TX001310015ID0021013117A-3123A-9999A-9999E38
1974,1052508906,300950078,TX001310015ID0021013117A-3123A-9999A-9999E38
1975,1052508906,300950079,TX001310015ID0021013117A-3123A-9999A-9999E38
1976,1052508906,300950080,TX001310015ID0021013117A-3123A-9999A-9999E38
1977,1052508906,300950081,TX001310015ID0021013117A-3123A-9999A-9999E38
1978,1052508906,300950083,TX001310015ID0021013117A-3123A-9999A-9999E38
1979,1052508906,300950084,TX001310015ID0021013117A-3123A-9999A-9999E38
1980,1052508907,300950138,TX001310015ID0021013117A-3123A-9999A-9999E38
1981,1052508907,300950139,TX001310015ID0021013117A-3123A-9999A-9999E38
1982,1052508907,300950140,TX001310015ID0021013117A-3123A-9999A-9999E38
1983,1052508907,300950141,TX001310015ID0021013117A-3123A-9999A-9999E38
1984,1052508907,300950142,TX001310015ID0021013117A-3123A-9999A-9999E38
1985,1052508907,300950143,TX001310015ID0021013117A-3123A-9999A-9999E38
1986,1052508907,300950144,TX001310015ID0021013117A-3123A-9999A-9999E38
1987,1052508907,300950145,TX001310015ID0021013117A-3123A-9999A-9999E38
1988,1052508908,300950201,TX001310015ID0021013117A-3123A-9999A-9999E38
1989,1052508908,300950202,TX001310015ID0021013117A-3123A-9999A-9999E38
1990,1052508908,300950203,TX001310015ID0021013117A-3123A-9999A-9999E38
1991,1052508908,300950204,TX001310015ID0021013117A-3123A-9999A-9999E38
1992,1052508908,300950205,TX001310015ID0021013117A-3123A-9999A-9999E38
1993,1052508908,300950206,TX001310015ID0021013117A-3123A-9999A-9999E38
1994,1052508908,300950207,TX001310015ID0021013117A-3123A-9999A-9999E38
1995,1052508908,300950208,TX001310015ID0021013117A-3123A-9999A-9999E38
1996,1052508909,300950265,TX001310015ID0021013117A-3123A-9999A-9999E38
1997,1052508909,300950266,TX001310015ID0021013117A-3123A-9999A-9999E38
1998,1052508909,300950267,TX001310015ID0021013117A-3123A-9999A-9999E38
1999,1052508909,300950268,TX001310015ID0021013117A-3123A-9999A-9999E38
2000,1052508909,300950269,TX001310015ID0021013117A-3123A-9999A-9999E38
2001,1052508909,300950270,TX001310015ID0021013117A-3123A-9999A-9999E38
2002,1052508909,300950271,TX001310015ID0021013117A-3123A-9999A-9999E38
2003,1052508909,300950272,TX001310015ID0021013117A-3123A-9999A-9999E38
2004,1052508910,300950520,TX001310015ID0021013117A-3123A-9999A-9999E38
2005,1052508910,300950521,TX001310015ID0021013117A-3123A-9999A-9999E38
2006,1052508912,300950637,TX001310015ID0021013117A-3123A-9999A-9999E38
2007,1052509002,300950977,TX001310015ID0021013117A-3123A-9999A-9999E37
2008,1052509002,300950978,TX001310015ID0021013117A-3123A-9999A-9999E37
2009,1052509002,300950979,TX001310015ID0021013117A-3123A-9999A-9999E37
2010,1052509002,300950980,TX001310015ID0021013117A-3123A-9999A-9999E37
2011,1052509002,300950982,TX001310015ID0021013117A-3123A-9999A-9999E37
2012,1052509003,300951028,TX001310015ID0021013117A-3123A-9999A-9999E37
2013,1052509003,300951029,TX001310015ID0021013117A-3123A-9999A-9999E37
2014,1052509003,300951030,TX001310015ID0021013117A-3123A-9999A-9999E37
2015,1052509005,300951257,TX001310015ID0021013117A-3123A-9999A-9999E37
2016,1052509005,300951258,TX001310015ID0021013117A-3123A-9999A-9999E37
2017,1052509005,300951317,TX001310015ID0021013117A-3123A-9999A-9999E37
2018,1052509005,300951318,TX001310015ID0021013117A-3123A-9999A-9999E37
2019,1052509005,300951319,TX001310015ID0021013117A-3123A-9999A-9999E37
2020,1052509005,300951320,TX001310015ID0021013117A-3123A-9999A-9999E37
2021,1052509006,300951324,TX001310015ID0021013117A-3123A-9999A-9999E37
2022,1052509006,300951325,TX001310015ID0021013117A-3123A-9999A-9999E37
2023,1052509006,300951326,TX001310015ID0021013117A-3123A-9999A-9999E37
2024,1052509006,300951327,TX001310015ID0021013117A-3123A-9999A-9999E37
2025,1052509006,300951338,TX001310015ID0021013117A-3123A-9999A-9999E37
2026,1052509006,300951339,TX001310015ID0021013117A-3123A-9999A-9999E37
2027,1052509006,300951340,TX001310015ID0021013117A-3123A-9999A-9999E37
2028,1052509006,300951341,TX001310015ID0021013117A-3123A-9999A-9999E37
2029,1052509007,300951371,TX001310015ID0021013117A-3123A-9999A-9999E37
2030,1052509007,300951372,TX001310015ID0021013117A-3123A-9999A-9999E37
2031,1052509007,300951373,TX001310015ID0021013117A-3123A-9999A-9999E37
2032,1052509007,300951374,TX001310015ID0021013117A-3123A-9999A-9999E37
2033,1052509007,300951399,TX001310015ID0021013117A-3123A-9999A-9999E37
2034,1052509007,300951400,TX001310015ID0021013117A-3123A-9999A-9999E37
2035,1052509007,300951401,TX001310015ID0021013117A-3123A-9999A-9999E37
2036,1052509007,300951402,TX001310015ID0021013117A-3123A-9999A-9999E37
2037,1052509008,300951419,TX001310015ID0021013117A-3123A-9999A-9999E37
2038,1052509008,300951420,TX001310015ID0021013117A-3123A-9999A-9999E37
2039,1052509008,300951421,TX001310015ID0021013117A-3123A-9999A-9999E37
2040,1052509008,300951422,TX001310015ID0021013117A-3123A-9999A-9999E37
2041,1052509008,300951432,TX001310015ID0021013117A-3123A-9999A-9999E37
2042,1052509008,300951433,TX001310015ID0021013117A-3123A-9999A-9999E37
2043,1052509008,300951434,TX001310015ID0021013117A-3123A-9999A-9999E37
2044,1052509008,300951435,TX001310015ID0021013117A-3123A-9999A-9999E37
2045,1052509009,300951455,TX001310015ID0021013117A-3123A-9999A-9999E37
2046,1052509009,300951457,TX001310015ID0021013117A-3123A-9999A-9999E37
2047,1052509009,300951459,TX001310015ID0021013117A-3123A-9999A-9999E37
2048,1052509009,300951460,TX001310015ID0021013117A-3123A-9999A-9999E37
2049,1052509009,300951482,TX001310015ID0021013117A-3123A-9999A-9999E37
2050,1052509009,300951484,TX001310015ID0021013117A-3123A-9999A-9999E37
2051,1052509009,300951485,TX001310015ID0021013117A-3123A-9999A-9999E37
2052,1052509009,300951486,TX001310015ID0021013117A-3123A-9999A-9999E37
2053,1052509010,300951508,TX001310015ID0021013117A-3123A-9999A-9999E37
2054,1052509010,300951509,TX001310015ID0021013117A-3123A-9999A-9999E37
2055,1052509010,300951510,TX001310015ID0021013117A-3123A-9999A-9999E37
2056,1052509010,300951511,TX001310015ID0021013117A-3123A-9999A-9999E37
2057,1052509010,300951558,TX001310015ID0021013117A-3123A-9999A-9999E37
2058,1052509010,300951560,TX001310015ID0021013117A-3123A-9999A-9999E37
2059,1052509010,300951561,TX001310015ID0021013117A-3123A-9999A-9999E37
2060,1052509010,300951562,TX001310015ID0021013117A-3123A-9999A-9999E37
2061,1052509011,300951577,TX001310015ID0021013117A-9999A37
2062,1052509011,300951578,TX001310015ID0021013117A-9999A37
2063,1052509011,300951612,TX001310015ID0021013117A-9999A37
2064,1052509011,300951613,TX001310015ID0021013117A-9999A37
2065,1052509011,300951638,TX001310015ID0021013117A-9999A37
2066,1052509011,300951639,TX001310015ID0021013117A-9999A37
2067,1052509011,300951640,TX001310015ID0021013117A-9999A37
2068,1052509011,300951641,TX001310015ID0021013117A-9999A37
2069,1052509012,300951687,ID002310015ID0021013117A-9999A37
2070,1052509012,300951694,TX001310015ID0021013117A-9999A37
2071,1052509012,300951696,TX001310015ID0021013117A-9999A37
2072,1052509012,300951697,TX001310015ID0021013117A-9999A37
2073,1052509012,300951706,TX001310015ID0021013117A-9999A37
2074,1052509012,300951707,TX001310015ID0021013117A-9999A37
2075,1052509012,300951708,TX001310015ID0021013117A-9999A37
2076,1052509012,300951709,TX001310015ID0021013117A-9999A37
2077,1052509013,300951718,TX001310015ID0021013117A-9999A37
2078,1052509013,300951737,TX001310015ID0021013117A-9999A37
2079,1052509013,300951738,TX001310015ID0021013117A-9999A37
2080,1052509013,300951739,TX001310015ID0021013117A-9999A37
2081,1052509013,300951909,TX001310015ID0021013117A-9999A37
2082,1052509013,300951910,TX001310015ID0021013117A-9999A37
2083,1052509013,300951912,TX001310015ID0021013117A-9999A37
2084,1052509013,300951913,TX001310015ID0021013117A-9999A37
2085,1052509014,300951914,TX001310015ID0021013117A-9999A37
2086,1052509014,300951915,TX001310015ID0021013117A-9999A37
2087,1052509014,300951916,TX001310015ID0021013117A-9999A37
2088,1052509014,300951917,TX001310015ID0021013117A-9999A37
2089,1052509014,300951918,TX001310015ID0021013117A-9999A37
2090,1052509014,300951919,TX001310015ID0021013117A-9999A37
2091,1052509014,300951920,TX001310015ID0021013117A-9999A37
2092,1052509014,300951921,TX001310015ID0021013117A-9999A37
2093,1052509015,300952042,TX001310015ID0021013117A-9999A37
2094,1052509015,300952043,TX001310015ID0021013117A-9999A37
2095,1052509015,300952044,TX001310015ID0021013117A-9999A37
2096,1052509015,300952045,TX001310015ID0021013117A-9999A37
2097,1052509015,300952046,TX001310015ID0021013117A-9999A37
2098,1052509015,300952047,TX001310015ID0021013117A-9999A37
2099,1052509015,300952048,TX001310015ID0021013117A-9999A37
2100,1052509015,300952049,TX001310015ID0021013117A-9999A37
2101,1052509016,300952051,TX001310015ID0021013117A-9999A37
2102,1052509016,300952052,TX001310015ID0021013117A-9999A37
2103,1052509016,300952053,TX001310015ID0021013117A-9999A37
2104,1052509016,300952054,TX001310015ID0021013117A-9999A37
2105,1052509016,300952055,TX001310015ID0021013117A-9999A37
2106,1052509016,300952057,TX001310015ID0021013117A-9999A37
2107,1052509016,300952058,TX001310015ID0021013117A-9999A37
2108,1052509016,300952056,TX001310015ID0021023117A-9999A37
2109,1052509017,300952232,TX001310015ID0021013117A-9999A37
2110,1052509017,300952233,TX001310015ID0021013117A-9999A37
2111,1052509017,300952234,TX001310015ID0021013117A-9999A37
2112,1052509017,300952235,TX001310015ID0021013117A-9999A37
2113,1052509017,300952236,TX001310015ID0021013117A-9999A37
2114,1052509017,300952237,TX001310015ID0021013117A-9999A37
2115,1052509017,300952238,TX001310015ID0021013117A-9999A37
2116,1052509017,300952239,TX001310015ID0021013117A-9999A37
2117,1052509104,300952587,TX001310015ID0021019999A-9999E36
2118,1052509105,300952617,TX001310015ID0021013117A-9999A36
2119,1052509105,300952618,TX001310015ID0021013117A-9999A36
2120,1052509105,300952619,TX001310015ID0021013117A-9999A36
2121,1052509105,300952621,TX001310015ID0021013117A-9999A36
2122,1052509105,300952637,TX001310015ID0021013117A-9999A36
2123,1052509105,300952639,TX001310015ID0021013117A-9999A36
2124,1052509105,300952640,TX001310015ID0021013117A-9999A36
2125,1052509105,300952638,TX001310015ID0021029999A36
2126,1052509106,300952673,TX001310015ID0021013117A-9999A36
2127,1052509106,300952834,TX001310015ID0021013117A-9999A36
2128,1052509106,300952835,TX001310015ID0021013117A-9999A36
2129,1052509106,300952848,TX001310015ID0021013117A-9999A36
2130,1052509106,300952849,TX001310015ID0021013117A-9999A36
2131,1052509106,300952850,TX001310015ID0021013117A-9999A36
2132,1052509106,300952851,TX001310015ID0021013117A-9999A36
2133,1052509106,300952837,TX001310015ID0021029999A36
2134,1052509107,300952893,TX001310015ID0021013117A-9999A36
2135,1052509107,300952894,TX001310015ID0021013117A-9999A36
2136,1052509107,300952903,TX001310015ID0021013117A-9999A36
2137,1052509107,300952904,TX001310015ID0021013117A-9999A36
2138,1052509107,300952905,TX001310015ID0021013117A-9999A36
2139,1052509107,300952906,TX001310015ID0021013117A-9999A36
2140,1052509107,300952935,TX001310015ID0021013117A-9999A36
2141,1052509107,300952936,TX001310015ID0021013117A-9999A36
2142,1052509108,300952957,TX001310015ID0021013117A-9999A36
2143,1052509108,300952958,TX001310015ID0021013117A-9999A36
2144,1052509108,300952959,TX001310015ID0021013117A-9999A36
2145,1052509108,300952960,TX001310015ID0021013117A-9999A36
2146,1052509108,300952998,TX001310015ID0021013117A-9999A36
2147,1052509108,300952999,TX001310015ID0021013117A-9999A36
2148,1052509108,300953016,TX001310015ID0021013117A-9999A36
2149,1052509108,300953017,TX001310015ID0021013117A-9999A36
2150,1052509109,300953036,TX001310015ID0021013117A-3123A-9999A-9999E36
2151,1052509109,300953037,TX001310015ID0021013117A-3123A-9999A-9999E36
2152,1052509109,300953038,TX001310015ID0021013117A-3123A-9999A-9999E36
2153,1052509109,300953039,TX001310015ID0021013117A-3123A-9999A-9999E36
2154,1052509109,300953057,TX001310015ID0021013117A-3123A-9999A-9999E36
2155,1052509109,300953058,TX001310015ID0021013117A-3123A-9999A-9999E36
2156,1052509109,300953059,TX001310015ID0021013117A-3123A-9999A-9999E36
2157,1052509109,300953060,TX001310015ID0021013117A-3123A-9999A-9999E36
2158,1052509110,300953105,TX001310015ID0021013117A-3123A-9999A-9999E36
2159,1052509110,300953107,TX001310015ID0021013117A-3123A-9999A-9999E36
2160,1052509110,300953108,TX001310015ID0021013117A-3123A-9999A-9999E36
2161,1052509110,300953109,TX001310015ID0021013117A-3123A-9999A-9999E36
2162,1052509110,300953134,TX001310015ID0021013117A-3123A-9999A-9999E36
2163,1052509110,300953135,TX001310015ID0021013117A-3123A-9999A-9999E36
2164,1052509110,300953138,TX001310015ID0021013117A-3123A-9999A-9999E36
2165,1052509110,300953140,TX001310015ID0021013117A-3123A-9999A-9999E36
2166,1052509111,300953332,TX001310015ID0021013117A-3123A-9999A-9999E36
2167,1052509111,300953333,TX001310015ID0021013117A-3123A-9999A-9999E36
2168,1052509111,300953335,TX001310015ID0021013117A-3123A-9999A-9999E36
2169,1052509111,300953337,TX001310015ID0021013117A-3123A-9999A-9999E36
2170,1052509111,300953338,TX001310015ID0021013117A-3123A-9999A-9999E36
2171,1052509111,300953339,TX001310015ID0021013117A-3123A-9999A-9999E36
2172,1052509111,300953438,TX001310015ID0021013117A-3123A-9999A-9999E36
2173,1052509111,300953439,TX001310015ID0021013117A-3123A-9999A-9999E36
2174,1052509112,300953440,TX001310015ID0021013117A-3123A-9999A-9999E36
2175,1052509112,300953442,TX001310015ID0021013117A-3123A-9999A-9999E36
2176,1052509112,300953443,TX001310015ID0021013117A-3123A-9999A-9999E36
2177,1052509112,300953444,TX001310015ID0021013117A-3123A-9999A-9999E36
2178,1052509112,300953445,TX001310015ID0021013117A-3123A-9999A-9999E36
2179,1052509112,300953446,TX001310015ID0021013117A-3123A-9999A-9999E36
2180,1052509112,300953447,TX001310015ID0021013117A-3123A-9999A-9999E36
2181,1052509112,300953448,TX001310015ID0021013117A-3123A-9999A-9999E36
2182,1052509113,300953455,TX001310015ID0021013117A-3123A-9999A-9999E36
2183,1052509113,300953456,TX001310015ID0021013117A-3123A-9999A-9999E36
2184,1052509113,300953457,TX001310015ID0021013117A-3123A-9999A-9999E36
2185,1052509113,300953458,TX001310015ID0021013117A-3123A-9999A-9999E36
2186,1052509113,300953459,TX001310015ID0021013117A-3123A-9999A-9999E36
2187,1052509113,300953460,TX001310015ID0021013117A-3123A-9999A-9999E36
2188,1052509113,300953461,TX001310015ID0021013117A-3123A-9999A-9999E36
2189,1052509113,300953462,TX001310015ID0021013117A-3123A-9999A-9999E36
2190,1052509114,300953520,TX001310015ID0021013117A-3123A-9999A-9999E36
2191,1052509114,300953525,TX001310015ID0021013117A-3123A-9999A-9999E36
2192,1052509114,300953526,TX001310015ID0021013117A-3123A-9999A-9999E36
2193,1052509114,300953527,TX001310015ID0021013117A-3123A-9999A-9999E36
2194,1052509115,300953651,TX001310015ID0021013117A-3123A-9999A-9999E36
2195,1052509115,300953652,TX001310015ID0021013117A-3123A-9999A-9999E36
2196,1052509116,300953653,TX001310015ID0021013117A-3123A-9999A-9999E36
2197,1052509116,300953654,TX001310015ID0021013117A-3123A-9999A-9999E36
2198,1052509116,300953655,TX001310015ID0021013117A-3123A-9999A-9999E36
2199,1052509116,300953656,TX001310015ID0021013117A-3123A-9999A-9999E36
2200,1052509116,300953657,TX001310015ID0021013117A-3123A-9999A-9999E36
2201,1052509116,300953658,TX001310015ID0021013117A-3123A-9999A-9999E36
2202,1052509116,300953659,TX001310015ID0021013117A-3123A-9999A-9999E36
2203,1052509116,300953661,TX001310015ID0021013117A-3123A-9999A-9999E36
2204,1052509201,300953869,TX001310015ID0021013117A-3123A-9999A-9999E35
2205,1052509201,300953870,TX001310015ID0021013117A-3123A-9999A-9999E35
2206,1052509201,300953871,TX001310015ID0021013117A-3123A-9999A-9999E35
2207,1052509201,300953872,TX001310015ID0021013117A-3123A-9999A-9999E35
2208,1052509201,300953873,TX001310015ID0021013117A-3123A-9999A-9999E35
